S.No.,Package Name,Need Upgrade (Y/N/Revisit/Remove),Upgrade to version (Version/Revisit/NA),"Priority (P0, P1, P3)",Evaluator,"Status (Not Started, Ongoing, PR Raised, PR in Review, Done-Upgrade, Done-FixBuild, Done-OtherChanges, NA-Uptodate)",Obsoleted and Frozen PR Link,Start Date,End Date,Last activity date,3.0-dev Daily Build status   (Y/N),Build status date,Version in 2.0,Version in 3.0,Latest Version  (Fedora Sources),Fedora Sources Link,Latest Upstream Version,Upstream Sources Link,Remark / Plan for the package,PR Link
062,hyphen-ta,N,NA,,Sreenivasulu,NA-Uptodate,NA,2024-10-16 0:00:00,2024-10-16 0:00:00,2024-10-16 0:00:00,"Y
",2024-10-15 0:00:00,0.7.0,0.7.0,0.7.0,"Fedora 42 Source:

https://koji.fedoraproject.org/koji/buildinfo?buildID=2495089

https://kojipkgs.fedoraproject.org//packages/hyphen-ta/0.7.0/26.fc41/src/hyphen-ta-0.7.0-26.fc41.src.rpm",0.7.0,"URL:

https://mirror.sjtu.edu.cn/ubuntu-ports/pool/main/h/hyphen-ta/

https://mirror.sjtu.edu.cn/ubuntu-ports/pool/main/h/hyphen-ta/hyphen-ta_0.7.0.orig.tar.bz2
",No Upgrade is required.,
063,hyphen-te,N,NA,,Sreenivasulu,NA-Uptodate,NA,2024-10-16 0:00:00,2024-10-16 0:00:00,2024-10-16 0:00:00,"Y
",2024-10-15 0:00:00,0.7.0,0.7.0,0.7.0,"Fedora 42 Source:

https://koji.fedoraproject.org/koji/buildinfo?buildID=2495134

https://kojipkgs.fedoraproject.org//packages/hyphen-te/0.7.0/26.fc41/src/hyphen-te-0.7.0-26.fc41.src.rpm",0.7.0,"URL:

https://mirror.sjtu.edu.cn/ubuntu-ports/pool/main/h/hyphen-te/

https://mirror.sjtu.edu.cn/ubuntu-ports/pool/main/h/hyphen-te/hyphen-te_0.7.0.orig.tar.bz2
",No Upgrade is required.,
064,hyphen-tk,Y,0.20210322,,Sreenivasulu,PR Raised,https://github.com/microsoft/azurelinux/pull/10981,2024-11-07 0:00:00,2024-11-08 0:00:00,2024-11-08 0:00:00,"Y
",2024-10-15 0:00:00,0.2011062,0.2011062,0.20210322,"Fedora 42 Source:

https://koji.fedoraproject.org/koji/buildinfo?buildID=2495111

https://kojipkgs.fedoraproject.org//packages/hyphen-tk/0.20210322/5.fc41/src/hyphen-tk-0.20210322-5.fc41.src.rpm
",---,"github Source:

https://github.com/hyphenation/tex-hyphen/

https://github.com/hyphenation/tex-hyphen/blob/ee22323218150388abdeb36184ad5861e3669b65/hyph-utf8/tex/generic/hyph-utf8/patterns/tex/hyph-tk.tex
",,
065,hyphen-uk,N,NA,,Sreenivasulu,NA-Uptodate,NA,2024-10-18 0:00:00,2024-10-18 0:00:00,2024-10-18 0:00:00,"Y
",2024-10-15 0:00:00,0.20030903,0.20030903,0.20030903,"Fedora 42 Source:

https://koji.fedoraproject.org/koji/buildinfo?buildID=2495245

https://kojipkgs.fedoraproject.org//packages/hyphen-uk/0.20030903/31.fc41/src/hyphen-uk-0.20030903-31.fc41.src.rpm
",---,"github Source:

https://github.com/gooselinux/hyphen-uk

https://github.com/gooselinux/hyphen-uk/archive/refs/heads/master.zip
",No Upgrade is required.,
066,libteam,Y,1.32,,Sreenivasulu,PR Raised,https://github.com/microsoft/azurelinux/pull/10907,2024-11-11 0:00:00,2024-11-12 0:00:00,2024-11-12 0:00:00,Y,2024-10-23 0:00:00,1.3,1.3,1.32,https://kojipkgs.fedoraproject.org//packages/libteam/1.32/9.fc41/src/libteam-1.32-9.fc41.src.rpm,---,http://www.libteam.org,,
067,libtevent,Y,0.16.1,,Sreenivasulu,PR Raised,https://github.com/microsoft/azurelinux/pull/11180,2024-11-18 0:00:00,2024-11-21 0:00:00,2024-11-21 0:00:00,Y,2024-10-23 0:00:00,0.10.2,0.14.1,0.16.1,https://kojipkgs.fedoraproject.org//packages/libtevent/0.16.1/4.fc41/src/libtevent-0.16.1-4.fc41.src.rpm,---,http://tevent.samba.org/,,
068,libthai,Y,0.1.29,,Sreenivasulu,PR Raised,https://github.com/microsoft/azurelinux/pull/11064,2024-11-12 0:00:00,2024-11-13 0:00:00,2024-11-13 0:00:00,Y,2024-10-23 0:00:00,0.1.28,0.1.28,0.1.29,https://kojipkgs.fedoraproject.org//packages/libthai/0.1.29/9.fc41/src/libthai-0.1.29-9.fc41.src.rpm,---,http://linux.thai.net,,
069,libtheora,N,NA,,Sreenivasulu,NA-Uptodate,NA,2024-11-19 0:00:00,2024-11-19 0:00:00,2024-11-19 0:00:00,Y,2024-10-23 0:00:00,1.1.1,1.1.1,1.1.1,https://kojipkgs.fedoraproject.org//packages/libtheora/1.1.1/38.fc41/src/libtheora-1.1.1-38.fc41.src.rpm,---,http://www.theora.org,,
070,libtnc,N,NA,,Sreenivasulu,NA-Uptodate,NA,2024-11-19 0:00:00,2024-11-19 0:00:00,2024-11-19 0:00:00,Y,2024-10-23 0:00:00,1.25,1.25,1.25,https://kojipkgs.fedoraproject.org//packages/libtnc/1.25/44.fc41/src/libtnc-1.25-44.fc41.src.rpm,---,http://libtnc.sourceforge.net/,,
071,libtomcrypt,N,NA,,Sreenivasulu,NA-Uptodate,NA,2024-11-19 0:00:00,2024-11-19 0:00:00,2024-11-19 0:00:00,Y,2024-10-23 0:00:00,1.18.2,1.18.2,1.18.2,https://kojipkgs.fedoraproject.org//packages/libtomcrypt/1.18.2/20.fc41/src/libtomcrypt-1.18.2-20.fc41.src.rpm,---,http://www.libtom.net/,,
072,libtommath,Y,1.3.1~rc1,,Sreenivasulu,PR Raised,https://github.com/microsoft/azurelinux/pull/11088,2024-11-13 0:00:00,2024-11-14 0:00:00,2024-11-14 0:00:00,Y,2024-10-23 0:00:00,1.1.0,1.1.0,1.3.1~rc1,https://kojipkgs.fedoraproject.org//packages/libtommath/1.3.1~rc1/2.fc41/src/libtommath-1.3.1~rc1-2.fc41.src.rpm,---,http://www.libtom.net/,,https://github.com/microsoft/azurelinux/pull/11088
073,libtranslit,N,NA,,Sreenivasulu,NA-Uptodate,NA,2024-11-20 0:00:00,2024-11-20 0:00:00,2024-11-20 0:00:00,Y,2024-10-23 0:00:00,0.0.3,0.0.3,0.0.3,https://kojipkgs.fedoraproject.org//packages/libtranslit/0.0.3/44.fc41/src/libtranslit-0.0.3-44.fc41.src.rpm,---,http://github.com/ueno/libtranslit,,
074,libucil,N,NA,,Sreenivasulu,NA-Uptodate,NA,2024-11-21 0:00:00,2024-11-21 0:00:00,2024-11-21 0:00:00,N,2024-10-23 0:00:00,0.9.10,0.9.10,0.9.10,https://kojipkgs.fedoraproject.org//packages/libucil/0.9.10/29.fc40/src/libucil-0.9.10-29.fc40.src.rpm,---,"https://github.com/openela-main/libucil

https://www.unicap-imaging.org/
","No Upgrade is required.
dead.package (Fedora 41)",
075,libunicap,N,NA,,Sreenivasulu,NA-Uptodate,NA,2024-11-21 0:00:00,2024-11-21 0:00:00,2024-11-21 0:00:00,N,2024-10-23 0:00:00,0.9.12,0.9.12,0.9.12,https://kojipkgs.fedoraproject.org//packages/libunicap/0.9.12/32.fc38/src/libunicap-0.9.12-32.fc38.src.rpm,---,"https://github.com/openela-main/libunicap

https://www.unicap-imaging.org/","No Upgrade is required.
dead.package (Fedora 41)",
076,libuninameslist,Y,20230916,,Sreenivasulu,PR Raised,https://github.com/microsoft/azurelinux/pull/11101,2024-11-14 0:00:00,2024-11-15 0:00:00,2024-11-15 0:00:00,Y,2024-10-23 0:00:00,20200313,20200313,20230916,https://kojipkgs.fedoraproject.org//packages/libuninameslist/20230916/4.fc41/src/libuninameslist-20230916-4.fc41.src.rpm,---,openela-main/libunicap,,https://github.com/microsoft/azurelinux/pull/11101
077,libuser,N,NA,,Sreenivasulu,NA-Uptodate,See Remarks,2024-11-25 0:00:00,2024-12-10 0:00:00,2024-12-10 0:00:00,Not_Found,NA,0.63,Not_Found,0.64,https://kojipkgs.fedoraproject.org//packages/libuser/0.64/11.fc41/src/libuser-0.64-11.fc41.src.rpm,0.64,"https://pagure.io/libuser

https://github.com/sailfishos-mirror/libuser

https://github.com/sailfishos-mirror/libuser/tree/libuser-0.64","Moved this package to 'SPECS' directory.
Here, %changelog message.
==================================
* Wed Aug 28 2024 Reuben Olinsky <reubeno@microsoft.com> - 0.64-1
==================================",
078,libutempter,Y,1.2.1,,Sreenivasulu,PR Raised,https://github.com/microsoft/azurelinux/pull/11116,2024-11-15 0:00:00,2024-11-18 0:00:00,2024-11-18 0:00:00,Y,2024-10-23 0:00:00,1.1.6,1.1.6,1.2.1,https://kojipkgs.fedoraproject.org//packages/libutempter/1.2.1/15.fc41/src/libutempter-1.2.1-15.fc41.src.rpm,---,ftp://ftp.altlinux.org/pub/people/ldv/utempter,,
079,libva,Y,2.22.0,,Sreenivasulu,See Remarks,See Remarks,2024-11-25 0:00:00,2024-12-10 0:00:00,2024-12-10 0:00:00,Not_Found,NA,2.11.0,2.20.0,2.22.0,https://kojipkgs.fedoraproject.org//packages/libva/2.22.0/3.fc41/src/libva-2.22.0-3.fc41.src.rpm,2.22.0,"https://github.com/intel/libva

https://intel.github.io/libva/

https://github.com/intel/libva/releases","Moved this package to 'SPECS' directory.
Here, %changelog message.
==================================
* Tue Sep 03 2024 Neha Agarwal <nehaagarwal@microsoft.com> - 2.20.0-2
==================================
",
080,libvarlink,Y,23,,Sreenivasulu,PR Raised,https://github.com/microsoft/azurelinux/pull/11148,2024-11-18 0:00:00,2024-11-19 0:00:00,2024-11-19 0:00:00,Y,2024-10-23 0:00:00,18,18,23,https://kojipkgs.fedoraproject.org//packages/libvarlink/23/9.fc41/src/libvarlink-23-9.fc41.src.rpm,---,https://github.com/varlink/libvarlink,,
081,libvdpau,Y,1.5,,Sreenivasulu,PR Raised,https://github.com/microsoft/azurelinux/pull/11161,2024-11-19 0:00:00,2024-11-20 0:00:00,2024-11-20 0:00:00,Y,2024-10-23 0:00:00,1.4,1.4,1.5,https://kojipkgs.fedoraproject.org//packages/libvdpau/1.5/7.fc41/src/libvdpau-1.5-7.fc41.src.rpm,---,https://freedesktop.org/wiki/Software/VDPAU/,,https://github.com/microsoft/azurelinux/pull/11161
082,libverto,Y,0.3.2,,Sreenivasulu,PR Raised,https://github.com/microsoft/azurelinux/pull/11089,2024-11-14 0:00:00,2024-11-14 0:00:00,2024-11-14 0:00:00,Y,2024-10-23 0:00:00,0.3.0,0.3.0,0.3.2,https://kojipkgs.fedoraproject.org//packages/libverto/0.3.2/9.fc41/src/libverto-0.3.2-9.fc41.src.rpm,---,https://github.com/latchset/libverto,,https://github.com/microsoft/azurelinux/pull/11089
083,libvisio,N,NA,,Sreenivasulu,NA-Uptodate,NA,2024-11-20 0:00:00,2024-11-20 0:00:00,2024-11-20 0:00:00,Y,2024-10-23 0:00:00,0.1.7,0.1.7,0.1.7,https://kojipkgs.fedoraproject.org//packages/libvisio/0.1.7/24.fc41/src/libvisio-0.1.7-24.fc41.src.rpm,---,http://wiki.documentfoundation.org/DLP/Libraries/libvisio,,
084,libvisual,Y,0.4.1,,Sreenivasulu,Ongoing,,2024-11-20 0:00:00,,,Y,2024-10-23 0:00:00,0.4.0,0.4.0,0.4.1,https://kojipkgs.fedoraproject.org//packages/libvisual/0.4.1/5.fc41/src/libvisual-0.4.1-5.fc41.src.rpm,---,https://libvisual.sf.net,,
085,libvorbis,N,NA,,Sreenivasulu,NA-Uptodate,NA,2024-11-21 0:00:00,2024-11-21 0:00:00,2024-11-21 0:00:00,Y,2024-10-23 0:00:00,1.3.7,1.3.7,1.3.7,https://kojipkgs.fedoraproject.org//packages/libvorbis/1.3.7/11.fc41/src/libvorbis-1.3.7-11.fc41.src.rpm,---,https://www.xiph.org/,,
086,libvpx,Y,1.14.1,,Sreenivasulu,Ongoing,,,,,Y,2024-10-23 0:00:00,1.13.1,1.13.1,1.14.1,https://kojipkgs.fedoraproject.org//packages/libvpx/1.14.1/2.fc41/src/libvpx-1.14.1-2.fc41.src.rpm,---,http://www.webmproject.org/code/,,
087,libwnck3,Y,43.1,,Sreenivasulu,PR Raised,https://github.com/microsoft/azurelinux/pull/11134,2024-11-15 0:00:00,2024-11-18 0:00:00,2024-11-18 0:00:00,Y,2024-10-23 0:00:00,3.36.0,3.36.0,43.1,https://kojipkgs.fedoraproject.org//packages/libwnck3/43.1/1.fc41/src/libwnck3-43.1-1.fc41.src.rpm,---,http://download.gnome.org/sources/libwnck/,,
088,libwpd,N,NA,,Sreenivasulu,NA-Uptodate,NA,2024-11-21 0:00:00,2024-11-21 0:00:00,2024-11-21 0:00:00,Y,2024-10-23 0:00:00,0.10.3,0.10.3,0.10.3,https://kojipkgs.fedoraproject.org//packages/libwpd/0.10.3/20.fc41/src/libwpd-0.10.3-20.fc41.src.rpm,---,http://libwpd.sf.net/,,
089,libwpe,Y,"	1.15.2",,Sreenivasulu,PR Raised,https://github.com/microsoft/azurelinux/pull/11197,2024-11-21 0:00:00,2024-11-22 0:00:00,2024-11-22 0:00:00,Y,2024-10-23 0:00:00,1.12.0,1.12.0,"	1.15.2",https://kojipkgs.fedoraproject.org//packages/libwpe/1.15.2/1.fc40/src/libwpe-1.15.2-1.fc40.src.rpm,1.16.0,"https://github.com/WebPlatformForEmbedded/libwpe

https://github.com/WebPlatformForEmbedded/libwpe/releases/download/1.16.0/libwpe-1.16.0.tar.xz",,https://github.com/microsoft/azurelinux/pull/11197
090,perl-Compress-LZF,N,NA,,Sreenivasulu,NA-Uptodate,NA,2024-12-06 0:00:00,2024-12-06 0:00:00,2024-12-06 0:00:00,N,2024-11-06 0:00:00,3.8,3.8,3.8,"Fedora 41 Source:

https://koji.fedoraproject.org/koji/buildinfo?buildID=2500013

https://kojipkgs.fedoraproject.org//packages/perl-Compress-LZF/3.8/32.fc41/src/perl-Compress-LZF-3.8-32.fc41.src.rpm",,,,
091,perl-Const-Fast,N,NA,,Sreenivasulu,NA-Uptodate,NA,2024-12-06 0:00:00,2024-12-06 0:00:00,2024-12-06 0:00:00,"Y
",2024-11-06 0:00:00,0.014,0.014,0.014,"Fedora 41 Source:

https://koji.fedoraproject.org/koji/buildinfo?buildID=2500049

https://kojipkgs.fedoraproject.org//packages/perl-Const-Fast/0.014/33.fc41/src/perl-Const-Fast-0.014-33.fc41.src.rpm",,,,
092,perl-Coro-Multicore,N,NA,,Sreenivasulu,NA-Uptodate,NA,2024-12-06 0:00:00,2024-12-06 0:00:00,2024-12-06 0:00:00,N,2024-11-06 0:00:00,1.07,1.07,1.07,"Fedora 41 Source:

https://koji.fedoraproject.org/koji/buildinfo?buildID=2500074

https://kojipkgs.fedoraproject.org//packages/perl-Coro-Multicore/1.07/13.fc41/src/perl-Coro-Multicore-1.07-13.fc41.src.rpm",,,,
093,perl-Cpanel-JSON-XS,Y,4.38,,Sreenivasulu,Not Started,,,,,N,2024-11-06 0:00:00,4.27,4.27,4.38,"Fedora 41 Source:

https://koji.fedoraproject.org/koji/buildinfo?buildID=2500081

https://kojipkgs.fedoraproject.org//packages/perl-Cpanel-JSON-XS/4.38/4.fc41/src/perl-Cpanel-JSON-XS-4.38-4.fc41.src.rpm",,,,
094,perl-Crypt-CBC,Y,3.04,,Sreenivasulu,Not Started,,,,,Y,2024-11-06 0:00:00,2.33,2.33,3.04,"Fedora 41 Source:

https://koji.fedoraproject.org/koji/buildinfo?buildID=2500088

https://kojipkgs.fedoraproject.org//packages/perl-Crypt-CBC/3.04/16.fc41/src/perl-Crypt-CBC-3.04-16.fc41.src.rpm",,,,
095,perl-Crypt-DES,N,NA,,Sreenivasulu,NA-Uptodate,NA,2024-12-06 0:00:00,2024-12-06 0:00:00,2024-12-06 0:00:00,Y,2024-11-06 0:00:00,2.07,2.07,2.07,"Fedora 41 Source:

https://koji.fedoraproject.org/koji/buildinfo?buildID=2500082

https://kojipkgs.fedoraproject.org//packages/perl-Crypt-DES/2.07/39.fc41/src/perl-Crypt-DES-2.07-39.fc41.src.rpm",,,,
096,perl-Crypt-PasswdMD5,Y,1.4.2,,Sreenivasulu,PR Raised,https://github.com/microsoft/azurelinux/pull/11401,2024-12-06 0:00:00,2024-12-10 0:00:00,2024-12-10 0:00:00,Y,2024-11-06 0:00:00,1.4.0,1.4.0,1.4.2,"Fedora 41 Source:

https://koji.fedoraproject.org/koji/buildinfo?buildID=2500129

https://kojipkgs.fedoraproject.org//packages/perl-Crypt-PasswdMD5/1.4.2/8.fc41/src/perl-Crypt-PasswdMD5-1.4.2-8.fc41.src.rpm",,,,
097,perl-DBD-MySQL,Y,,,Sreenivasulu,,,,,,,,,,,"Fedora 41 Source:

https://koji.fedoraproject.org/koji/buildinfo?buildID=2583795

https://kojipkgs.fedoraproject.org//packages/perl-DBD-MySQL/5.010/1.fc41/src/perl-DBD-MySQL-5.010-1.fc41.src.rpm",,,,
098,perl-Data-Munge,Y,,,Sreenivasulu,,,,,,,,,,,"Fedora 41 Source:

https://koji.fedoraproject.org/koji/buildinfo?buildID=2500237

https://kojipkgs.fedoraproject.org//packages/perl-Data-Munge/0.111/2.fc41/src/perl-Data-Munge-0.111-2.fc41.src.rpm",,,,
099,perl-Data-OptList,Y,0.114,,Sreenivasulu,See Remarks,See Remarks,2024-12-10 0:00:00,2024-12-10 0:00:00,2024-12-10 0:00:00,Not_Found,NA,0.110,0.110,0.114,"Fedora 41 Source:

https://koji.fedoraproject.org/koji/buildinfo?buildID=2500248

https://kojipkgs.fedoraproject.org//packages/perl-Data-OptList/0.114/5.fc41/src/perl-Data-OptList-0.114-5.fc41.src.rpm",0.114,"https://github.com/sysfce2/perl-data-optlist

https://github.com/sysfce2/perl-data-optlist/releases/tag/0.114","Moved this package to 'SPECS' directory.
Here, %changelog message
==================================
* Thu Aug 22 2024 Neha Agarwal <nehaagrwal@microsoft.com> - 0.110-14
- Promote package to Core repository.
==================================",
100,perl-Path-Tiny,Y,0.146,,Sreenivasulu,,https://github.com/microsoft/azurelinux/pull/11457,2024-12-11 0:00:00,2024-12-13 0:00:00,2024-12-13 0:00:00,"Y
",2024-11-06 0:00:00,0.112,0.112,0.146,"Fedora 41 Source:

https://koji.fedoraproject.org/koji/buildinfo?buildID=2501794

https://kojipkgs.fedoraproject.org//packages/perl-Path-Tiny/0.146/2.fc41/src/perl-Path-Tiny-0.146-2.fc41.src.rpm",,,,
101,perl-Perl-Critic,Y,,,Sreenivasulu,,,,,,,,,,,"Fedora 41 Source:

https://koji.fedoraproject.org/koji/buildinfo?buildID=2572204

https://kojipkgs.fedoraproject.org//packages/perl-Perl-Critic/1.152/5.fc41/src/perl-Perl-Critic-1.152-5.fc41.src.rpm",,,,
102,perl-Perl-Critic-More,N,NA,,Sreenivasulu,NA-Uptodate,NA,2024-12-12 0:00:00,2024-12-12 0:00:00,2024-12-12 0:00:00,"Y
",2024-11-06 0:00:00,1.003,1.003,1.003,"Fedora 41 Source:

https://koji.fedoraproject.org/koji/buildinfo?buildID=2501806

https://kojipkgs.fedoraproject.org//packages/perl-Perl-Critic-More/1.003/31.fc41/src/perl-Perl-Critic-More-1.003-31.fc41.src.rpm",,,,
103,perl-Perl-Destruct-Level,N,NA,,Sreenivasulu,NA-Uptodate,See Remarks,2024-12-10 0:00:00,2024-12-10 0:00:00,2024-12-10 0:00:00,Not_Found,NA,0.02,0.02,0.02,"Fedora 41 Source:

https://koji.fedoraproject.org/koji/buildinfo?buildID=2501810

https://kojipkgs.fedoraproject.org//packages/perl-Perl-Destruct-Level/0.02/41.fc41/src/perl-Perl-Destruct-Level-0.02-41.fc41.src.rpm",0.02,"https://github.com/openela-main/perl-Perl-Destruct-Level

https://github.com/openela-main/perl-Perl-Destruct-Level/releases/tag/imports%2Fel9%2Fperl-Perl-Destruct-Level-0.02-31.el9","Moved this package to 'SPECS' directory.
Here, %changelog message
===============================
* Wed Sep 04 2024 Neha Agarwal <nehaagarwal@microsoft.com> - 0.02-28
- Promote package to Core repository.
================================",
104,perl-Perl-MinimumVersion,Y,,,Sreenivasulu,,,,,,,,,,,"Fedora 41 Source:

https://koji.fedoraproject.org/koji/buildinfo?buildID=2501824

https://kojipkgs.fedoraproject.org//packages/perl-Perl-MinimumVersion/1.40/13.fc41/src/perl-Perl-MinimumVersion-1.40-13.fc41.src.rpm",,,,
105,perl-Perl4-CoreLibs,Y,0.005,,Sreenivasulu,Ongoing,,2024-12-11 0:00:00,,,"Y
",2024-11-06 0:00:00,0.004,0.004,0.005,"Fedora 41 Source:

https://koji.fedoraproject.org/koji/buildinfo?buildID=2501812

https://kojipkgs.fedoraproject.org//packages/perl-Perl4-CoreLibs/0.005/5.fc41/src/perl-Perl4-CoreLibs-0.005-5.fc41.src.rpm",,,,
106,perl-Readonly,N,NA,,Sreenivasulu,NA-Uptodate,NA,2024-12-12 0:00:00,2024-12-12 0:00:00,2024-12-12 0:00:00,"Y
",2024-11-06 0:00:00,2.05,2.05,2.05,"Fedora 41 Source:

https://koji.fedoraproject.org/koji/buildinfo?buildID=2501940

https://kojipkgs.fedoraproject.org//packages/perl-Readonly/2.05/27.fc41/src/perl-Readonly-2.05-27.fc41.src.rpm
",,,,
107,perl-Ref-Util,N,NA,,Sreenivasulu,NA-Uptodate,NA,2024-12-12 0:00:00,2024-12-12 0:00:00,2024-12-12 0:00:00,Y,2024-11-06 0:00:00,0.204,0.204,0.204,"Fedora 41 Source:

https://koji.fedoraproject.org/koji/buildinfo?buildID=2501945

https://kojipkgs.fedoraproject.org//packages/perl-Ref-Util/0.204/21.fc41/src/perl-Ref-Util-0.204-21.fc41.src.rpm
",,,,
108,perl-Ref-Util-XS,N,NA,,Sreenivasulu,NA-Uptodate,NA,2024-12-12 0:00:00,2024-12-13 0:00:00,2024-12-12 0:00:00,Y,2024-11-06 0:00:00,0.117,0.117,0.117,"Fedora 41 Source:

https://koji.fedoraproject.org/koji/buildinfo?buildID=2501937

https://kojipkgs.fedoraproject.org//packages/perl-Ref-Util-XS/0.117/24.fc41/src/perl-Ref-Util-XS-0.117-24.fc41.src.rpm
",,,,
109,perl-SUPER,N,NA,,Sreenivasulu,NA-Uptodate,See Remarks,2024-12-10 0:00:00,2024-12-10 0:00:00,2024-12-10 0:00:00,Not_Found,NA,1.20190531,1.20190531,1.20190531,"Fedora 41 Source:

https://koji.fedoraproject.org/koji/buildinfo?buildID=2501994

https://kojipkgs.fedoraproject.org//packages/perl-SUPER/1.20190531/18.fc41/src/perl-SUPER-1.20190531-18.fc41.src.rpm
",1.20190531-r3,"https://metacpan.org/dist/SUPER

https://github.com/OpenMandrivaAssociation/perl-SUPER/blob/master/perl-SUPER.spec

https://github.com/OpenMandrivaAssociation/perl-SUPER
","Moved this package to 'SPECS' directory.
Here, %changelog message
===============================
* Tue Aug 27 2024 Neha Agarwal <nehaagarwal@microsoft.com> - 1.20190531-6
- Promote package to Core repository.
================================",
